RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B7-021267,2017/03/15 00:00:00+00,0,"N 33,CORNHUSKER to GLADSTONE",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,1862
B7-024932,2017/03/24 00:00:00+00,9999,"BALLARD,N 65 to N 66",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1863
B7-023600,2017/03/22 00:00:00+00,2039,"S 27,ALPHA to E",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1864
B7-020914,2017/03/13 00:00:00+00,2325,"S 16,K to L",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1865
B7-024959,2017/03/27 00:00:00+00,1412,N 17 at Q,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,YES,NO,1866
B7-021288,2017/03/15 00:00:00+00,1130,"N 27,CORNHUSKER to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1867
B7-023625,2017/03/22 00:00:00+00,2237,"O,14 to CENTENNIAL MALL",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1868
B7-020951,2017/03/14 00:00:00+00,655,"NW 27,HWY 34 to WILDROSE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1869
B7-020956,2017/03/14 00:00:00+00,729,N 27 at SUPERIOR,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,1870
B7-020957,2017/03/14 00:00:00+00,73,"HOMESTEAD EXP,ROSA PARKS WAY to W VAN DORN",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,1871
B7-020959,2017/03/14 00:00:00+00,739,"I 80,I 180 to NW 12",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,YES,NO,1872
B7-020960,2017/02/28 00:00:00+00,740,N 1 at SUPERIOR,INJURY,TURNING,3,2,NO,NO,NO,NO,NO,NO,NO,1873
B7-020962,2017/03/14 00:00:00+00,650,S 14 at M,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,1874
B7-020966,2017/03/14 00:00:00+00,745,S 27 at NEBR HWY,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1875
B7-020967,2017/03/14 00:00:00+00,757,"RESEARCH DR,DEAD END to DISCOVERY DR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1876
B7-020968,2017/03/14 00:00:00+00,753,S 40 at NEBR HWY,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,1877
B7-020971,2017/03/14 00:00:00+00,9999,"S 20,BROWER to KESSLER",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1878
B7-020976,2017/03/14 00:00:00+00,855,"I 80,I 180 to N 14",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,1879
B7-020978,2017/03/14 00:00:00+00,857,"CORNHUSKER,HWY 77 to RUSSELL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1880
B7-020980,2017/03/14 00:00:00+00,900,"N 48,TARGET DR to R",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1881
B7-020983,2017/03/14 00:00:00+00,800,"RUSSELL,CORNHUSKER to SERVICE ROAD",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1882
B7-020984,2017/03/14 00:00:00+00,915,S 84 at A,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,1883
B7-020986,2017/03/14 00:00:00+00,915,"BRIARPARK,BODIE to HALLCLIFFE RD",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,1884
B7-020987,2017/03/14 00:00:00+00,917,"BRIARPARK,BODIE to HALLCLIFFE RD",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,1885
B7-020988,2017/03/14 00:00:00+00,917,"BRIARPARK,BODIE to HALLCLIFFE RD",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,1886
B7-020990,2017/03/14 00:00:00+00,925,N 45 at VINE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,1887
B7-020991,2017/03/14 00:00:00+00,925,"N 44,ADAMS to GREENWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1888
B7-021002,2017/03/14 00:00:00+00,1003,N 56 at BENTON,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,1889
B7-021008,2017/03/14 00:00:00+00,1022,"STEINWAY,APACHE to TERRACE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,1890
B7-021010,2017/03/14 00:00:00+00,1039,N 35 at VINE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1891
B7-021014,2017/03/14 00:00:00+00,1043,"N 50,R to O",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1892
B7-021017,2017/03/14 00:00:00+00,1055,"S 9,D to E",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,1893
B7-022723,2017/03/19 00:00:00+00,2109,"N 14,ELBA to SUPERIOR",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,1894
B7-024964,2017/03/27 00:00:00+00,1500,"S 40,EAGLE RIDGE RD to SANTA ROSA LN",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,1895
B7-023679,2017/03/23 00:00:00+00,740,"CAPITOL PKWY W,S FOLSOM to HOMESTEAD",NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,NO,NO,1896
B7-024976,2017/03/28 00:00:00+00,1539,"D,S 16 to S 17",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,1897
B7-022798,2017/03/20 00:00:00+00,629,"N ANTELOPE VALL,VINE to N 17",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1898
B7-023680,2017/03/23 00:00:00+00,755,"S 70,S WEDGEWOOD to TETON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1899
B7-024978,2017/03/27 00:00:00+00,1535,"N 56,T to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1900
B7-021315,2017/03/15 00:00:00+00,1400,S 10 at M,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,1901
B7-022799,2017/03/20 00:00:00+00,643,"NW 48,W ADAMS to W HUNTINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1902
B7-023686,2017/03/21 00:00:00+00,9999,"G,S 17 to S 18",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1903
B7-024980,2017/03/27 00:00:00+00,1545,S 25 at N,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1904
B7-021333,2017/03/15 00:00:00+00,1507,"O,50 to 52",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,1905
B7-022808,2017/03/19 00:00:00+00,1500,2215 S 13 ST at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,YES,NO,1906
B7-023705,2017/03/23 00:00:00+00,1025,N 16 at Q,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1907
B7-024984,2017/03/27 00:00:00+00,1550,"ORCHARD,N 51 to N 52",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,1908
B7-021343,2017/03/15 00:00:00+00,1550,"N 27,PEAR to VINE",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,1909
B7-022881,2017/03/20 00:00:00+00,1224,"CORNHUSKER,N 35 to N 40",INJURY,DRIVEWAY,2,2,NO,NO,YES,NO,NO,NO,NO,1910
B7-023718,2017/03/23 00:00:00+00,1115,"BEAVER CREEK LN,DEER CREEK DR to FIR HOLLOW LN",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1911
B7-023721,2017/03/23 00:00:00+00,1130,"S 56,OLD CHENEY to NEBR HWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1912
B7-023726,2017/03/23 00:00:00+00,1148,"S 13,ARAPAHOE to HIGH",NON-INJ,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,1913
B7-023738,2017/03/23 00:00:00+00,1253,"N 48,BALDWIN to ST PAUL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1914
B7-023777,2017/03/23 00:00:00+00,1407,S 11 & S 12 at WASHINGTON & A,NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,1915
B7-023779,2017/03/23 00:00:00+00,1510,"A,S 77 to SYCAMORE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,1916
B7-023793,2017/03/23 00:00:00+00,1553,S 21 at L,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,1917
B7-023798,2017/03/23 00:00:00+00,1600,S 70 at TETON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,1918
B7-023802,2017/03/23 00:00:00+00,1510,"S FOLSOM,W SOUTH to W SOUTH",NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,NO,NO,1919
B7-023807,2017/03/23 00:00:00+00,1619,TIPPERARY at OLD CHENEY,INJURY H&R,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,1920
B7-023808,2017/03/23 00:00:00+00,9999,3300 O at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,1921
B7-023818,2017/03/23 00:00:00+00,1640,"S 70,L to S WEDGEWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1922
B7-023821,2017/03/23 00:00:00+00,1648,S 40 at NEBR HWY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,1923
B7-023830,2017/03/23 00:00:00+00,1643,68 at O,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,1924
B7-023842,2017/03/23 00:00:00+00,1743,"NEBR HWY,S 66 to S 70",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1925
B7-023844,2017/03/23 00:00:00+00,1759,"S 70,L to S WEDGEWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1926
B7-023847,2017/03/23 00:00:00+00,1630,6308 BRIAR ROSA at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,1927
B7-023852,2017/03/23 00:00:00+00,1820,"S 70,L to S WEDGEWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1928
B7-022882,2017/03/20 00:00:00+00,1220,S 13 at F,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,1929
B7-022883,2017/03/20 00:00:00+00,1220,"NORMAL,S 46 to S 47",INJURY,REAR END,4,1,NO,NO,NO,NO,NO,NO,NO,1930
B7-022887,2017/03/20 00:00:00+00,1259,"S 17,RYONS to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1931
B7-022889,2017/03/20 00:00:00+00,1301,N COTNER at ADAMS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1932
B7-022901,2017/03/20 00:00:00+00,1330,"S 27,H to J",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1933
B7-022911,2017/03/20 00:00:00+00,1030,"N 44,ADAMS to CLEVELAND",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1934
B7-022936,2017/03/20 00:00:00+00,1502,"P,N 10 to N 11",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,YES,1935
B7-022963,2017/03/20 00:00:00+00,1624,"S 27,A to WASHINGTON",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,1936
B7-022967,2017/03/20 00:00:00+00,1633,"S 70,S WEDGEWOOD to TETON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1937
B7-022979,2017/03/18 00:00:00+00,9999,4700 N 27 ST at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,1938
B7-022990,2017/03/20 00:00:00+00,1737,"S 21,J to K",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1939
B7-022999,2017/03/20 00:00:00+00,1800,"N 11,CORNHUSKER to SAUNDERS",NON-INJ,RAN OFF ROAD,2,0,NO,NO,NO,NO,NO,NO,NO,1940
B7-023031,2017/03/20 00:00:00+00,1928,"OLD CHENEY,S 25 to S 27",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1941
B7-023049,2017/03/20 00:00:00+00,1900,"W FLETCHER,NW 20 to NW 13",NON-INJ,OTHER,1,0,NO,NO,YES,NO,NO,NO,NO,1942
B7-023075,2017/03/20 00:00:00+00,2215,S 13 at ARAPAHOE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1943
B7-023124,2017/03/21 00:00:00+00,750,S 20 at E,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1944
B7-023125,2017/03/21 00:00:00+00,750,UNKNOWN at -,NON-INJ H&R,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,1945
B7-023126,2017/03/21 00:00:00+00,750,N 56 at WILSHIRE,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1946
B7-023131,2017/03/21 00:00:00+00,837,"S 27,E to F",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,1947
B7-023140,2017/03/21 00:00:00+00,815,"SKYLARK,DOGWOOD DR to FLEETWOOD DR",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1948
B7-023144,2017/03/21 00:00:00+00,9999,"N 49,COLFAX to DEAD END",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1949
B7-023147,2017/03/21 00:00:00+00,935,"S 10,K to LINCOLN MALL",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1950
B7-023178,2017/03/21 00:00:00+00,1220,N 56 at ADAMS,INJURY,RIGHT ANGLE,3,3,NO,NO,NO,NO,NO,YES,NO,1951
B7-023179,2017/03/09 00:00:00+00,2230,"NW 48,I 80 to W O",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,NO,NO,1952
B7-023199,2017/03/21 00:00:00+00,1340,"N 27,CENTER to FAIR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1953
B7-023200,2017/03/21 00:00:00+00,1342,"N 27,CORNHUSKER to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1954
B7-023212,2017/03/21 00:00:00+00,1429,N 14 at SUPERIOR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1955
B7-023225,2017/03/21 00:00:00+00,1519,"S 84,KATHY to MANDARIN",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,1956
B7-023229,2017/03/21 00:00:00+00,1545,"CORNHUSKER,N 84 to CITY LIMITS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1957
B7-023232,2017/03/21 00:00:00+00,1545,"VAN DORN,S 13 to S 14",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,1958
B7-024997,2017/03/27 00:00:00+00,9999,2008 WASHINGTON at -,NON-INJ H&R,,0,0,NO,NO,NO,NO,NO,NO,NO,1959
B7-021344,2017/03/15 00:00:00+00,1555,S 84 at PINE LAKE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1960
B7-025000,2017/03/27 00:00:00+00,1645,S 13 at WASHINGTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1961
B7-025002,2017/03/27 00:00:00+00,1645,S 10 at PARK AV,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,1962
B7-025015,2017/03/27 00:00:00+00,1721,"A,S 26 to S 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1963
B7-025023,2017/03/27 00:00:00+00,9999,"U,N 30 to N 31",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1964
B7-025047,2017/03/27 00:00:00+00,9999,8630 LEXINGTON at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,1965
B7-025051,2017/03/27 00:00:00+00,9999,"N 67 & N COTNER,LEIGHTON to GARLAND",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,1966
B7-025055,2017/03/27 00:00:00+00,1937,"HOMESTEAD EXP,WARLICK to CITY LIMITS",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,1967
B7-025064,2017/03/27 00:00:00+00,9999,"WOODS AVE,S 33 to S 35",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1968
B7-025074,2017/03/27 00:00:00+00,2130,"WHITEWATER LN,JULESBURG DR to SILVERTHORN DR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1969
B7-025114,2017/03/28 00:00:00+00,9999,"I 80,HOMESTEAD EXP to NW 48",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1970
B7-025143,2017/03/28 00:00:00+00,725,"MORTON,N 15 to ROCKFORD DR",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1971
B7-025151,2017/03/28 00:00:00+00,800,"PINE LAKE,RIDGE RD to S 27",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,1972
B7-025153,2017/03/28 00:00:00+00,815,"N 14,TURTLE CREEK RD to FLETCHER",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1973
B7-025157,2017/03/28 00:00:00+00,9999,"WASHINGTON,LEGROS to S 24",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,1974
B7-025200,2017/03/27 00:00:00+00,9999,125 S 27 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,1975
B7-025209,2017/03/27 00:00:00+00,1140,"S 31,BRIARWOOD to OLD CHENEY",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,1976
B7-025211,2017/03/28 00:00:00+00,1202,"S 70,NORMAL to VAN DORN",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,1977
B7-021353,2017/03/11 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1978
B7-021364,2017/03/15 00:00:00+00,9999,",W PEACH to W PEACH",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1979
B7-021374,2017/03/15 00:00:00+00,1732,"VINE,N 45 to N 48",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,1980
B7-021383,2017/03/15 00:00:00+00,1748,"S 40,NORMAL to SOUTH",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,1981
B7-021398,2017/03/15 00:00:00+00,9999,S 9 at N,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,NO,NO,1982
B7-021412,2017/03/15 00:00:00+00,1943,S 11 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1983
B7-021460,2017/03/15 00:00:00+00,2200,"WASHINGTON,S 10 to S 9",INJURY H&R,OTHER,1,1,YES,NO,NO,NO,NO,YES,NO,1984
B7-021497,2017/03/16 00:00:00+00,650,CAPITOL PKWY W at S FOLSOM,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,1985
B7-021507,2017/03/16 00:00:00+00,9999,"S 10,PLUM to SOUTH",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,1986
B7-021511,2017/03/16 00:00:00+00,943,"ROLLING HILLS,ST MICHAELS to WOODSTOCK",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,1987
B7-021523,2017/03/16 00:00:00+00,1045,"N 48,BENTON to CORNHUSKER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,1988
B7-021567,2017/03/16 00:00:00+00,1435,"N 48,TARGET DR to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1989
B7-021577,2017/03/16 00:00:00+00,9999,"S 19,LAKE to PERKINS",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1990
B7-021593,2017/03/16 00:00:00+00,1600,"S 27,GARFIELD to SUMNER",INJURY,REAR END,4,1,NO,NO,NO,NO,NO,YES,NO,1991
B7-021596,2017/03/16 00:00:00+00,1602,"N 30,HOLDREGE to STARR",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,1992
B7-021601,2017/03/16 00:00:00+00,1614,N 48 at VINE,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,1993
B7-021610,2017/03/16 00:00:00+00,1640,S 13 at ARAPAHOE,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,1994
B7-021629,2017/03/16 00:00:00+00,1730,"A,S 24 to S 25",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,1995
B7-021630,2017/03/16 00:00:00+00,1734,"S 56,OLDHAM to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,1996
B7-021664,2017/03/16 00:00:00+00,1913,"N 9,O to P",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,1997
B7-021699,2017/03/16 00:00:00+00,2140,"A,S 9 to S 10",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,1998
B7-021702,2017/03/16 00:00:00+00,2146,"N 10,P to Q",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,1999
B7-021748,2017/03/17 00:00:00+00,45,"S 21,J to K",INJURY H&R,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,2000
B7-028011,2017/04/06 00:00:00+00,1525,S 27 at SUMNER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2001
B7-028013,2017/04/06 00:00:00+00,1508,46 at O,NON-INJ,SIDE SWIPE,3,0,NO,NO,NO,NO,NO,YES,NO,2002
B7-028016,2017/04/06 00:00:00+00,1515,"WENDOVER,BRADFIELD to DEAD END",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,2003
B7-028026,2017/04/06 00:00:00+00,1638,"SOUTH,BROADMOORE to PACIFIC",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2004
B7-028041,2017/04/06 00:00:00+00,1724,"NORMAL,EVERETT to S 33",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2005
B7-028042,2017/04/06 00:00:00+00,1726,"PIONEERS,S 52 to S 54",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2006
B7-028043,2017/04/06 00:00:00+00,1725,"N 70,DUDLEY to STARR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2007
B7-028055,2017/04/06 00:00:00+00,1707,"S 16,OLD CHENEY to WINDHOEK",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,2008
B7-028057,2017/04/06 00:00:00+00,1726,"OLD CHENEY,HUNTS DR to CITY LIMITS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2009
B7-028063,2017/04/06 00:00:00+00,9999,"GARFIELD,S 19 to S 20",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2010
B7-028066,2017/04/06 00:00:00+00,1826,"S 27,ARLINGTON to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2011
B7-028076,2017/04/06 00:00:00+00,1848,"N 48,TARGET DR to R",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,2012
B7-028085,2017/04/06 00:00:00+00,1922,"S 27,NEBR HWY to WOODS BLVD",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2013
B7-028114,2017/04/06 00:00:00+00,9999,N 1 at DAWES,INJURY H&R,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,2014
B7-028121,2017/04/06 00:00:00+00,2208,N ANTELOPE VALL at N 17,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,YES,NO,2015
B7-028185,2017/04/07 00:00:00+00,617,"FOLKWAYS,ENTERPRISE to N 27",INJURY,REAR END,2,1,NO,YES,NO,NO,NO,NO,NO,2016
B7-028193,2017/04/07 00:00:00+00,740,TOUZALIN at FREMONT,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,2017
B7-028195,2017/04/07 00:00:00+00,757,"W A,S FOLSOM to SW 8",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2018
B7-028197,2017/04/07 00:00:00+00,811,N 5 at ADAMS,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2019
B7-028198,2017/04/07 00:00:00+00,815,S 10 at F,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2020
B7-028206,2017/04/07 00:00:00+00,850,"J,S 33 to S 34",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2021
B7-028210,2017/04/07 00:00:00+00,905,"O,28 to 29",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,2022
B7-028220,2017/04/07 00:00:00+00,920,NEBR HWY at PINE LAKE,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2023
B7-028241,2017/04/07 00:00:00+00,1014,O at 16,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,2024
B7-028243,2017/04/06 00:00:00+00,9999,"ADAMS,LEWIS to N 12",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2025
B7-028258,2017/04/06 00:00:00+00,9999,7001 S 14 B LOT at LSW HIGH SCHOOL,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,2026
B7-028263,2017/04/07 00:00:00+00,1113,"S 27,NEBR HWY to WOODS BLVD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2027
B7-028696,2017/04/08 00:00:00+00,1549,S 16 at K,INJURY,RIGHT ANGLE,2,1,NO,NO,YES,NO,NO,NO,NO,2028
B7-028278,2017/04/07 00:00:00+00,1206,S 56 at RED ROCK LN,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,2029
B7-028280,2017/04/07 00:00:00+00,1214,"SUPERIOR,BEL RIDGE to N 14",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2030
B7-028286,2017/04/07 00:00:00+00,1220,"I 80,NW 12 to HOMESTEAD EXP",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2031
