RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B5-008663,2015/01/31 00:00:00+00,9999,"PIONEERS,S 48 to S 49",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,760
B5-008008,2015/01/16 00:00:00+00,830,"N 10,DEAD END to JOEHANK RD",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,761
B5-008052,2015/01/29 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,762
B5-008675,2015/01/31 00:00:00+00,1441,"S 8,N to O",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,763
B5-008696,2015/01/31 00:00:00+00,1605,"O,10 to 11",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,764
B5-008059,2015/01/29 00:00:00+00,715,2700 SOUTH at ROCS STOP & SHOP,INJURY,,1,1,YES,NO,NO,NO,NO,YES,NO,765
B5-008078,2015/01/29 00:00:00+00,1555,N 27 at KNOX,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,766
B5-008700,2015/01/31 00:00:00+00,1623,N 63 at LEIGHTON,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,767
B5-008715,2015/01/31 00:00:00+00,1700,"SALT CREEK RDWY,N ANTELOPE VALL to N 27 ACCESS",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,768
B5-008081,2015/01/29 00:00:00+00,9999,"J,S 16 to S 17",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,769
B5-008112,2015/01/29 00:00:00+00,1700,S 10 at N,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,770
B5-008725,2015/01/31 00:00:00+00,1810,"VINE,N 28 to N 29",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,771
B5-008737,2015/01/31 00:00:00+00,1858,S 84 at YANKEE WOODS DR,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,772
B5-008113,2015/01/29 00:00:00+00,1720,"S 14,DENSMORE to MOCKINGBIRD N",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,YES,NO,773
B5-008120,2015/01/29 00:00:00+00,1800,"A,S 7 to S 8",NON-INJ,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,774
B5-008740,2015/01/31 00:00:00+00,1900,"S 27,NEBR HWY to PICCADILLY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,775
B5-008741,2015/01/31 00:00:00+00,1901,"OLD CHENEY,HICKORY CREST to S 70",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,776
B5-008126,2015/01/29 00:00:00+00,1845,"R,N 8 to N 9",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,777
B5-008137,2015/01/29 00:00:00+00,1934,S 56 at NORMAL,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,778
B5-008745,2015/01/31 00:00:00+00,1922,"W THATCHER,NW 50 to NW 52",NON-INJ,SIDE SWIPE,3,0,NO,NO,NO,NO,NO,YES,NO,779
B5-008749,2015/01/31 00:00:00+00,9999,"4811 0,WALGREENS to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,780
B5-008141,2015/01/29 00:00:00+00,1941,"S 56,GLADE to NORMAL",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,781
B5-008152,2015/01/29 00:00:00+00,2000,N 1 at CORNHUSKER,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,782
B5-008751,2015/01/31 00:00:00+00,1948,"HWY 34,FALLBROOK BLVD to NW 27",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,783
B5-008756,2015/01/31 00:00:00+00,2008,"S 70,A to TETON",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,784
B5-008233,2015/01/30 00:00:00+00,520,"S 27,F to RANDOLPH",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,785
B5-008244,2015/01/30 00:00:00+00,714,"N 9,P to Q",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,786
B5-008757,2015/01/31 00:00:00+00,2111,"SALT CREEK RDWY,N ANTELOPE VALL to N 27 ACCESS",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,787
B5-008762,2015/01/31 00:00:00+00,2032,N COTNER at ADAMS,INJURY H&R,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,788
B5-008245,2015/01/30 00:00:00+00,710,"N 27,WILDCAT DR to CITY LIMITS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,789
B5-008267,2015/01/30 00:00:00+00,840,"HAVELOCK,N 60 to N 61",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,790
B5-008764,2015/01/31 00:00:00+00,2033,"I 80,NW 12 to HOMESTEAD EXP",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,YES,NO,791
B5-008765,2015/01/31 00:00:00+00,2030,"HOLDREGE,N 70 to N 71",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,792
B5-008281,2015/01/30 00:00:00+00,934,S 16 at K,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,793
B5-008296,2015/01/30 00:00:00+00,1125,HWY 77 at ARBOR,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,794
B5-008770,2015/01/31 00:00:00+00,2058,"HOMESTEAD EXP,ROSA PARKS WAY to W VAN DORN",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,795
B5-008782,2015/01/31 00:00:00+00,2136,S 40 at PIONEERS,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,796
B5-008301,2015/01/30 00:00:00+00,1130,435 S 10 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,797
B5-008304,2015/01/30 00:00:00+00,1200,S 13 at H,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,798
B5-008792,2015/01/31 00:00:00+00,2205,HWY 34 at W FLETCHER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,799
B5-008799,2015/01/31 00:00:00+00,2224,"NEBR HWY,APPLES WAY to S 66",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,800
B5-010702,2015/02/06 00:00:00+00,1402,"N 14,HARTLEY to JUDSON",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,801
B5-010713,2015/02/06 00:00:00+00,1414,"CORNHUSKER,N 44 to N 48",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,802
B5-012573,2015/02/12 00:00:00+00,1543,N 27 at T,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,803
B5-010729,2015/02/06 00:00:00+00,1515,"PIONEERS,S 45 to S 46",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,804
B5-012579,2015/02/12 00:00:00+00,1551,"S 56,A to SUMNER",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,805
B5-010731,2015/02/06 00:00:00+00,1515,S 84 at EIGER DR,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,806
B5-012625,2015/02/12 00:00:00+00,1838,HOMESTEAD at W O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,807
B5-010736,2015/02/06 00:00:00+00,1522,"N 63,BALDWIN to MADISON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,808
B5-010738,2015/02/06 00:00:00+00,1529,"S 27,B to C",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,809
B5-012635,2015/02/12 00:00:00+00,1933,N 13 at BENTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,810
B5-010739,2015/02/06 00:00:00+00,9999,"ST JAMES,N HAMPTON to WHITESTONE DR",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,YES,811
B5-012650,2015/02/12 00:00:00+00,2030,LUX MIDDLE at 7800 HIGH,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,812
B5-010740,2015/02/06 00:00:00+00,1520,"S 27,JAMESON NORTH to OLD CHENEY",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,813
B5-012703,2015/02/13 00:00:00+00,9999,"SOUTH,S 14 to S 15",NON-INJ H&R,UNKNOWN,1,0,NO,NO,NO,NO,NO,NO,NO,814
B5-010745,2015/02/06 00:00:00+00,1540,N 35 at X,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,NO,NO,815
B5-012724,2015/02/13 00:00:00+00,9999,"BENTON,N 14 to N 17",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,816
B5-010746,2015/02/06 00:00:00+00,1537,"SUN VALLEY,W O to W P",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,817
B5-012726,2015/02/13 00:00:00+00,635,"SUPERIOR,N 20 to N 21",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,818
B5-010750,2015/02/06 00:00:00+00,1545,"VINE,N 70 to NORTHBOROUGH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,819
B5-012727,2015/02/13 00:00:00+00,55,6801 WILDCAT DR at U-STOP,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,820
B5-010753,2015/02/06 00:00:00+00,1548,"CORNHUSKER,N 35 to N 40",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,821
B5-012728,2015/02/07 00:00:00+00,715,"N 70,O to P",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,822
B5-010754,2015/02/06 00:00:00+00,1548,S 27 at PINE LAKE,NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,823
B5-010761,2015/02/06 00:00:00+00,1600,"VINE,N 44 to N 45",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,824
B5-012735,2015/02/13 00:00:00+00,9999,926 A at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,825
B5-009511,2015/02/03 00:00:00+00,130,"PARKING LOT,BETWEEN 9TH/10TH to BETWEEN G/H",NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,826
B5-010768,2015/02/06 00:00:00+00,1630,S 26 at A,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,827
B5-012737,2015/02/13 00:00:00+00,805,"CORNHUSKER,N 70 to RUSSELL",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,828
B5-012748,2015/02/12 00:00:00+00,9999,1310 TURTLE CRK at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,829
B5-010769,2015/02/06 00:00:00+00,1632,N at S COTNER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,830
B5-012750,2015/02/13 00:00:00+00,9999,1801 N at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,831
B5-010770,2015/02/06 00:00:00+00,1638,"W FLETCHER,NW 1 to HWY 34",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,832
B5-010281,2015/02/05 00:00:00+00,931,S 16 at K,NON-INJ,RIGHT ANGLE,4,0,NO,NO,NO,NO,NO,NO,NO,833
B5-012772,2015/02/13 00:00:00+00,1010,"X,HILLS DALE to N 56",INJURY,OTHER,2,1,YES,NO,NO,NO,NO,YES,NO,834
B5-010776,2015/02/06 00:00:00+00,1645,"A,S 46 to S 48",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,835
B5-012776,2015/02/12 00:00:00+00,9999,"S 15,PLUM to SOUTH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,836
B5-010782,2015/02/06 00:00:00+00,1708,"VINE,N 27 to N 28",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,837
B5-009536,2015/02/03 00:00:00+00,640,S 40 at OLD CHENEY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,838
B5-010004,2015/02/04 00:00:00+00,1236,S 35 at SOUTH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,839
B5-010282,2015/02/05 00:00:00+00,931,"N 22,VINE to W",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,840
B5-012780,2015/02/13 00:00:00+00,1109,25 at O,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,841
B5-010783,2015/02/06 00:00:00+00,1708,N 23 at Q,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,842
B5-009538,2015/02/03 00:00:00+00,657,"S 56,FRANKLIN to SAYLOR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,843
B5-013221,2015/02/14 00:00:00+00,1315,1621 C at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,844
B5-010012,2015/02/04 00:00:00+00,1245,N COTNER at ADAMS,NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,YES,NO,845
B5-012787,2015/02/13 00:00:00+00,1135,"N 31,HOLDREGE to POTTER",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,846
B5-010285,2015/02/05 00:00:00+00,915,UNKNOWN at -,NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,YES,847
B5-009540,2015/02/03 00:00:00+00,708,"O,3 (OVERPASS) to 9",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,848
B5-013297,2015/02/15 00:00:00+00,220,"N 27,HOLDREGE to STARR",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,849
B5-010784,2015/02/06 00:00:00+00,1703,HIDCOTE DR at FERNHILL PL,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,850
B5-010020,2015/02/04 00:00:00+00,1245,"S 10,HIGH to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,851
B5-010286,2015/02/05 00:00:00+00,936,"PIONEERS,S 40 to S 43",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,852
B5-012794,2015/02/13 00:00:00+00,9999,"701 N 48,PARKING LOT to",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,853
B5-013299,2015/02/15 00:00:00+00,225,"DUDLEY,N 30 to N 32",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,854
B5-009542,2015/02/03 00:00:00+00,657,"S 56,EDGEWOOD to SHADY CREEK",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,855
B5-010794,2015/02/06 00:00:00+00,1736,"N 48,PIERCE to PROGRESSIVE",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,856
B5-010024,2015/02/04 00:00:00+00,1300,"N 84,FREMONT to HAVELOCK",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,857
B5-010303,2015/02/05 00:00:00+00,1025,56 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,858
B5-012803,2015/02/13 00:00:00+00,1247,"S 27,C to CAPITOL PKWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,859
B5-013309,2015/02/15 00:00:00+00,316,"WREN CR,DEAD END to S 74",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,860
B5-009552,2015/02/03 00:00:00+00,800,"O,EASTRIDGE to LYNCREST",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,861
B5-010795,2015/02/06 00:00:00+00,1745,S 9 at SOUTH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,862
B5-010026,2015/02/04 00:00:00+00,1300,"A,S 17 to S 18",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,863
B5-010306,2015/02/05 00:00:00+00,1049,"PIONEERS,S 40 to S 43",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,864
B5-009553,2015/02/03 00:00:00+00,800,"W VAN DORN,SW 15 to SW 16",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,865
B5-012814,2011/02/13 00:00:00+00,1305,2935 N 27 at BUDGET RENTAL,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,866
B5-013420,2015/02/15 00:00:00+00,1655,"S 40,N to O",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,867
B5-010802,2015/02/06 00:00:00+00,9999,4901 NW 1ST at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,868
B5-010027,2015/02/04 00:00:00+00,1312,"S 10,HIGH to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,869
B5-010312,2015/02/05 00:00:00+00,1104,"OLD CHENEY,S 41 to S 40",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,870
B5-009557,2015/02/03 00:00:00+00,755,"OLD CHENEY,S 34 to VILLAGE BLVD",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,871
B5-012840,2015/01/05 00:00:00+00,9999,"DELHAY,CLEVELAND to MADISON",NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,872
B5-013431,2015/02/15 00:00:00+00,1730,"O,84 to CITY LIMITS",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,873
B5-010804,2015/02/06 00:00:00+00,1829,"O,28 to 29",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,874
B5-010031,2015/02/04 00:00:00+00,1316,S 17 at VAN DORN,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,NO,NO,875
B5-010341,2015/02/05 00:00:00+00,1204,S 48 at SPRUCE,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,876
B5-012850,2015/02/13 00:00:00+00,1520,"N 27,FAIRFIELD to KNOX",INJURY,SIDE SWIPE,2,2,NO,NO,NO,NO,NO,YES,NO,877
B5-009570,2015/02/03 00:00:00+00,913,"S COTNER,FAIRDALE to VALLEY",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,878
B5-013440,2015/02/15 00:00:00+00,1807,N 11 at CORNHUSKER,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,879
B5-010034,2015/02/04 00:00:00+00,1330,"S FOLSOM,W SOUTH to DEAD END",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,880
B5-010820,2015/02/06 00:00:00+00,2005,S 79 at VAN DORN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,881
B5-010342,2015/02/05 00:00:00+00,1015,"WALMART PK LOT, to",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,882
B5-012852,2015/02/13 00:00:00+00,1528,"VINE,N 45 to N 48",NON-INJ,DRIVEWAY,3,0,NO,NO,NO,NO,NO,NO,NO,883
B5-009576,2015/02/03 00:00:00+00,925,N 14 at ADAMS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,884
B5-010037,2015/02/04 00:00:00+00,1330,N 27 at VINE,NON-INJ,SIDE SWIPE,3,0,NO,NO,NO,NO,NO,YES,NO,885
B5-013463,2015/02/15 00:00:00+00,1945,13 at O,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,886
B5-009588,2015/02/03 00:00:00+00,1014,"S 10,N to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,887
B5-012853,2015/02/13 00:00:00+00,1530,S 8 at A,NON-INJ H&R,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,888
B5-010824,2015/02/06 00:00:00+00,2010,"SUPERIOR,LEWIS to N 14",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,889
B5-010351,2015/02/05 00:00:00+00,1245,INDUSTRIAL at SUPERIOR,NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,890
B5-010039,2015/02/04 00:00:00+00,1335,"S 27,KUCERA to WOODS BLVD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,891
B5-013537,2015/02/16 00:00:00+00,725,"SW 23,SW 24 to W SUMNER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,YES,892
B5-010836,2015/02/06 00:00:00+00,2030,"S 45,ABBOTT to S 46",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,893
B5-010359,2015/02/05 00:00:00+00,1315,TOUZALIN at LOGAN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,YES,894
B5-009596,2015/02/03 00:00:00+00,1,"X,N 33 to N 34",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,895
B5-010045,2015/02/04 00:00:00+00,1345,"ADAMS,N 65 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,896
B5-013562,2015/02/16 00:00:00+00,955,"O,38 to 40",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,YES,NO,897
B5-012862,2015/02/13 00:00:00+00,1550,"SAUNDERS,N 12 to N ANTELOPE VALL",NON-INJ,DRIVEWAY,1,0,NO,NO,NO,NO,NO,NO,NO,898
B5-010364,2015/02/01 00:00:00+00,9999,"5001 NW 1, to",NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,899
B5-010838,2015/02/06 00:00:00+00,2109,"I 180,CORNHUSKER to R",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,900
B5-012865,2015/02/13 00:00:00+00,1600,"S 10,N to O",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,901
B5-013567,2015/02/14 00:00:00+00,9999,"S 42,CURTIS to HILLSIDE",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,902
B5-010849,2015/02/06 00:00:00+00,2156,S 56 at NEBR HWY,INJURY,RIGHT ANGLE,3,3,NO,NO,NO,NO,NO,NO,NO,903
B5-009598,2015/02/03 00:00:00+00,1014,S 39 at RANDOLPH,NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,904
B5-010367,2015/02/05 00:00:00+00,1330,"SOUTH,GILLESPIE to S 7",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,905
B5-010048,2015/02/04 00:00:00+00,1355,"N ANTELOPE VALL,MILITARY to VIRGINIA",NON-INJ,BACKING,1,0,NO,NO,NO,NO,NO,NO,NO,906
B5-013597,2015/02/16 00:00:00+00,1245,"N 33,O to P",INJURY H&R,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,907
B5-012866,2015/02/13 00:00:00+00,1601,"N 48,BALDWIN to ST PAUL",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,908
B5-010851,2015/02/06 00:00:00+00,2100,"7600 N 70,ABBOTT SPORTS to COMPLEX",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,909
B5-009610,2015/02/03 00:00:00+00,1130,"S 9,HILL ST to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,910
B5-010369,2015/02/05 00:00:00+00,1045,S 70 at A,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,911
B5-010052,2015/02/04 00:00:00+00,1405,"N 27,CLINTON to HOLDREGE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,912
B5-013606,2015/02/08 00:00:00+00,1125,"GARLAND,COLD WATER BAY to BLACK WATER BAY",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,913
B5-012870,2015/02/13 00:00:00+00,1610,"S 56,LONDON to OLD CHENEY",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,914
B5-009641,2015/02/03 00:00:00+00,1305,N 33 at HUNTINGTON,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,915
B5-010370,2015/02/05 00:00:00+00,9999,"PRAIRIE LN,N 17 to N 20",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,916
B5-010867,2015/02/06 00:00:00+00,2230,"CORNHUSKER,N 11 to N 14",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,917
B5-010053,2015/02/04 00:00:00+00,1415,S 70 at SOUTH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,918
B5-013629,2015/02/16 00:00:00+00,9999,"3400 N 85,WALMART to PARKING LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,919
B5-012877,2015/02/13 00:00:00+00,1624,"N 27,FAIRFIELD to OLD DAIRY RD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,920
B5-009645,2015/02/03 00:00:00+00,1326,REBEL DR at ANDY DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,921
B5-010058,2015/02/04 00:00:00+00,1436,"N 27,HOLDREGE to STARR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,922
B5-010877,2015/02/06 00:00:00+00,2355,"LAMONT,PIER 2 to W INDUSTRIAL LAK",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,923
B5-010375,2015/02/05 00:00:00+00,1411,S 10 at N,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,924
B5-012880,2015/02/13 00:00:00+00,1636,"O,84 to RUSSWOOD PKWY",NON-INJ,TURNING,3,1,NO,NO,NO,NO,NO,NO,NO,925
B5-013644,2015/02/16 00:00:00+00,1535,"S 48,S COTNER to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,926
B5-009695,2015/02/03 00:00:00+00,1509,50 at O,INJURY,TURNING,2,4,NO,NO,NO,NO,NO,NO,NO,927
B5-010059,2015/02/04 00:00:00+00,9999,"S 70,L to O",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,928
B5-010903,2015/02/07 00:00:00+00,115,"N 41,DEAD END to GREENWOOD",NON-INJ,BACKING,1,0,NO,NO,NO,NO,NO,NO,NO,929
B5-010385,2015/02/05 00:00:00+00,1350,70 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,930
B5-012896,2015/02/13 00:00:00+00,9999,"N 14,ELBA to SUPERIOR",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,931
B5-013659,2015/02/16 00:00:00+00,9999,"1317 Q,LARSON BLDG to PARKING GARAGE",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,932
