RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B6-034778,2016/04/23 00:00:00+00,1900,S 10 at SOUTH,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,2617
B6-031432,2016/04/14 00:00:00+00,1135,"W O,W 48 to W 56",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2618
B6-032863,2016/04/18 00:00:00+00,830,N 44 at ADAMS,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,2619
B6-034016,2016/04/21 00:00:00+00,1729,"HAVELOCK,CORNHUSKER to TOUZALIN",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,2620
B6-034186,2016/04/22 00:00:00+00,9999,"L,S 11 to S 12",NON-INJ H&R,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,2621
B6-034032,2016/04/21 00:00:00+00,1500,S 27 at SHERIDAN,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,2622
B6-033455,2016/04/20 00:00:00+00,7,"NW 12,W ADAMS to W CORNHUSKER",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,2623
B6-034194,2016/04/22 00:00:00+00,910,"S 14,NEBR HWY to PIONEERS",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2624
B6-031358,2016/04/13 00:00:00+00,1500,1824 M at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,2625
B6-032869,2016/04/18 00:00:00+00,849,"O,98 to CITY LIMITS",INJURY,,2,1,NO,NO,NO,NO,NO,NO,NO,2626
B6-031441,2016/04/14 00:00:00+00,1210,"S 27,CABLE to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2627
B6-034819,2016/04/23 00:00:00+00,2123,"S 9,A to B",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2628
B6-034034,2016/04/21 00:00:00+00,9999,"COACHMANS,A to CARRIAGE HILL",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,2629
B6-031360,2016/04/14 00:00:00+00,622,HOLDREGE at N 86,INJURY,TURNING,2,1,NO,NO,YES,NO,NO,YES,NO,2630
B6-033478,2016/04/20 00:00:00+00,236,ST PAUL at N 48,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,2631
B6-031498,2016/04/14 00:00:00+00,1520,"N 56,HOLDREGE to ORCHARD",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2632
B6-032878,2016/04/18 00:00:00+00,902,"DUDLEY,N 32 to N 33",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,2633
B6-034826,2016/04/23 00:00:00+00,9999,4700 DUDLEY at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,2634
B6-034233,2016/04/22 00:00:00+00,1110,"N 70,HAVELOCK to PLATTE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,2635
B6-034036,2016/04/21 00:00:00+00,1825,S 48 at CLAIRE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,2636
B6-031363,2016/04/14 00:00:00+00,650,O at COTNER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,2637
B6-034236,2016/04/22 00:00:00+00,9999,N 49 & N 50 at GARLAND & LEIGHT,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2638
B6-033492,2016/04/20 00:00:00+00,645,N 84 at HAVELOCK,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,2639
B6-034045,2016/04/21 00:00:00+00,9999,529 N 24 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,2640
B6-032883,2016/04/18 00:00:00+00,922,S 48 at PIONEERS,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,2641
B6-031502,2016/04/14 00:00:00+00,1540,"S 56,BANCROFT to CALVERT",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2642
B6-034848,2016/04/23 00:00:00+00,2230,"A,S 11 to S 12",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2643
B6-031374,2016/04/14 00:00:00+00,810,"HOLDREGE,N 33 to N 34",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,YES,2644
B6-034244,2016/04/22 00:00:00+00,1135,"N 1,O to P",NON-INJ H&R,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,2645
B6-033501,2016/04/20 00:00:00+00,735,S 56 at SUMNER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2646
B6-034074,2016/04/21 00:00:00+00,2020,"S 70,L to O",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,YES,NO,2647
B6-031514,2016/04/14 00:00:00+00,1614,S 13 at K,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,2648
B6-032904,2016/04/18 00:00:00+00,1104,"M,S 10 to S 11",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2649
B6-034858,2016/04/23 00:00:00+00,2317,"O,10 to 11",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,2650
B6-031376,2016/04/14 00:00:00+00,745,S 27 at PICCADILLY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,2651
B6-034245,2016/04/22 00:00:00+00,1145,"N 9,T to U",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,2652
B6-034075,2016/04/21 00:00:00+00,9999,", to",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2653
B6-033502,2016/04/20 00:00:00+00,742,"N 46,ADAMS to CLEVELAND",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2654
B6-034867,2016/04/23 00:00:00+00,2337,"DOROTHY,GARLAND to LEIGHTON",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2655
B6-031526,2016/04/14 00:00:00+00,1657,J at CAPITOL PKWY,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,YES,NO,2656
B6-032913,2016/04/18 00:00:00+00,1130,"N 56,LEIGHTON to WALKER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2657
B6-034255,2016/04/16 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2658
B6-031396,2016/04/14 00:00:00+00,925,400 PINNACLE ARE at PARKING GATE 2,NON-INJ,,1,0,NO,NO,NO,NO,NO,YES,NO,2659
B6-033510,2016/04/20 00:00:00+00,818,"S 56,COOPER to PRESCOTT",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2660
B6-034084,2016/04/21 00:00:00+00,2052,"S 37,H to RANDOLPH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2661
B6-032920,2016/04/18 00:00:00+00,1151,TICONDEROGA at N 27,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2662
B6-034876,2016/04/23 00:00:00+00,2349,"S 10,N to O",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,2663
B6-031543,2016/04/14 00:00:00+00,1753,N 11 at Q,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2664
B6-031399,2016/04/14 00:00:00+00,933,S 16 at GARFIELD,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2665
B6-033536,2016/04/20 00:00:00+00,1000,"N 84,HOLDREGE to LEXINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2666
B6-034258,2016/04/22 00:00:00+00,1245,"900 SOUTH,PARKING LOT to CASEYS",INJURY,,1,1,YES,NO,NO,NO,NO,YES,NO,2667
B6-034896,2016/04/24 00:00:00+00,39,345 W O at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,2668
B6-032926,2016/04/18 00:00:00+00,1210,1 at O,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2669
B6-031571,2016/04/14 00:00:00+00,9999,"N 48,GARLAND to LEIGHTON",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,2670
B6-033559,2016/04/20 00:00:00+00,745,N 63 at LEIGHTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,2671
B6-034259,2016/04/22 00:00:00+00,1248,"B,S 26 to S 27",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2672
B6-032929,2016/04/18 00:00:00+00,1218,"OLD CHENEY,S 41 to ABBOTT",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,2673
B6-031593,2016/04/14 00:00:00+00,2018,"N 40,BALLARD to SUPERIOR",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2674
B6-034948,2016/04/24 00:00:00+00,445,"SOUTH,LAWNSDALE to S 70",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2675
B6-031596,2016/04/14 00:00:00+00,2037,S 16 at L,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,2676
B6-032936,2016/04/19 00:00:00+00,1237,"S 70,A to SUMNER",INJURY,REAR END,0,0,NO,NO,NO,NO,NO,YES,NO,2677
B6-034950,2016/04/23 00:00:00+00,9999,"SUMNER,S 17 to S 20",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,2678
B6-033561,2016/04/20 00:00:00+00,1128,N 20 at CORNHUSKER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2679
B6-034265,2016/04/22 00:00:00+00,1308,N 33 at VINE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2680
B6-031616,2016/04/14 00:00:00+00,2135,YANKEE HILL at WILDERNESS RIDGE,FATAL,TURNING,2,1,NO,NO,YES,NO,NO,NO,NO,2681
B6-033570,2016/04/20 00:00:00+00,1200,S 14 at WARLICK,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2682
B6-034271,2016/04/22 00:00:00+00,9999,"400 N 48,PARKING LOT to MICHAELS",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,2683
B6-032949,2016/04/18 00:00:00+00,1237,"S 70,A to SUMNER",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,YES,NO,2684
B6-034964,2016/04/24 00:00:00+00,719,S 40 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,2685
B6-033580,2016/04/20 00:00:00+00,1246,"S 17,L to M",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2686
B6-031677,2016/04/15 00:00:00+00,300,"S,N 31 to N 32",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2687
B6-032961,2016/04/18 00:00:00+00,1410,"N 66,MARCIA to VINE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2688
B6-034999,2016/04/24 00:00:00+00,1202,SUPERIOR at INDUSTRIAL,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2689
B6-034273,2016/04/22 00:00:00+00,1320,"C,S 10 to S 9",INJURY,SIDE SWIPE,1,1,NO,YES,NO,NO,NO,NO,NO,2690
B6-033601,2016/04/20 00:00:00+00,1406,"S 27,B to C",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2691
B6-031704,2016/04/15 00:00:00+00,735,"A,S 27 to S 28",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2692
B6-035000,2016/04/24 00:00:00+00,1203,O at RUSSWOOD PKWY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2693
B6-034275,2016/04/22 00:00:00+00,1330,"FALLBROOK BLVD,N 1 to STONEBROOK PKWY",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,2694
B6-033604,2016/04/20 00:00:00+00,1415,"S 27,B to C",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2695
B6-031708,2016/04/15 00:00:00+00,805,"CORNHUSKER,N 31 to N 33",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2696
B6-034285,2016/04/22 00:00:00+00,1430,"N 27,P to Q",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2697
B6-035012,2016/04/24 00:00:00+00,1245,NW 12 at W ADAMS,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2698
B6-033610,2016/04/20 00:00:00+00,1230,8800 O at SCC,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,2699
B6-031714,2016/04/15 00:00:00+00,9999,"B,S 1 to S 2",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2700
B6-034306,2016/04/22 00:00:00+00,1530,"NEBR HWY,S 27 to SOUTHWOOD DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2701
B6-035018,2016/04/24 00:00:00+00,1300,46 at O,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2702
B6-033637,2016/04/20 00:00:00+00,1530,9 at O,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,2703
B6-031722,2016/04/15 00:00:00+00,9999,"VAVRINA LN,S 16 to S 19",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,2704
B6-035040,2016/04/24 00:00:00+00,9999,"G,S 17 to S 18",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2705
B6-034312,2016/04/22 00:00:00+00,1545,"NW 12,W ADAMS to W CORNHUSKER",INJURY,OTHER,1,1,NO,NO,YES,NO,NO,NO,NO,2706
B6-031724,2016/04/15 00:00:00+00,857,"S 84,HORSESHOE to PINE LAKE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2707
B6-034315,2016/04/18 00:00:00+00,9999,N 56 at ADAMS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2708
B6-035069,2016/04/24 00:00:00+00,1643,"HWY 34,W FLETCHER to FALLBROOK BLVD",INJURY H&R,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2709
B6-031730,2016/04/15 00:00:00+00,902,"O,33 to 34",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2710
B6-035083,2016/04/24 00:00:00+00,1720,"CORNHUSKER,I 180 to N 11",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,2711
B6-034319,2016/04/22 00:00:00+00,1612,"S 27,CINDY to OLD CHENEY",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,YES,2712
B6-031761,2016/04/15 00:00:00+00,930,"Q,N 16 to N 17",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2713
B6-034335,2016/04/22 00:00:00+00,1643,S 9 at PEACH,INJURY,RIGHT ANGLE,2,1,NO,NO,YES,NO,NO,NO,NO,2714
B6-035099,2016/04/24 00:00:00+00,1822,"S 56,BANCROFT to CALVERT",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2715
B6-031780,2016/04/15 00:00:00+00,9999,"S 7,GARFIELD to WASHINGTON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2716
B6-034340,2016/04/22 00:00:00+00,1645,"S 27,A to B",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2717
B6-035113,2016/04/24 00:00:00+00,1902,S 16 at L,NON-INJ,RIGHT ANGLE,0,0,NO,NO,NO,NO,NO,YES,NO,2718
B6-031802,2016/04/15 00:00:00+00,1247,"S 14,K to LINCOLN MALL",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,2719
B6-034343,2016/04/22 00:00:00+00,1645,N 16 at P,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2720
B6-035119,2016/04/24 00:00:00+00,1918,"D,S 39 to S 40",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2721
B6-031811,2016/04/15 00:00:00+00,9999,"330 W P,PARKING LOT to PRAIRIE LIFE",NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,2722
B6-034354,2016/04/22 00:00:00+00,1716,"N ANTELOPE VALL,DAWES to SAUNDERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2723
B6-035151,2016/04/24 00:00:00+00,2054,"S 70,A to SUMNER",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,2724
B6-031822,2016/04/15 00:00:00+00,1326,5045 COLBY at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,2725
B6-035234,2016/04/25 00:00:00+00,717,S 8 at A,INJURY,RIGHT ANGLE,2,1,NO,NO,YES,NO,NO,YES,NO,2726
B6-034364,2016/04/22 00:00:00+00,1736,S 11 at F,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,2727
B6-031839,2016/04/15 00:00:00+00,1454,"S 16,C to D",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2728
B6-031841,2016/04/15 00:00:00+00,1500,W 22 at W O,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,2729
B6-034370,2016/04/22 00:00:00+00,1650,"S 56,OLD CHENEY to NEBR HWY",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,2730
B6-035238,2016/04/25 00:00:00+00,721,"S 84,EIGER DR to NEBR HWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2731
B6-035240,2016/04/25 00:00:00+00,739,SW 8 at W A,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2732
B6-034372,2016/04/22 00:00:00+00,1750,S 16 at K,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2733
B6-031844,2016/04/15 00:00:00+00,1435,"VAN DORN,S 70 to S 72",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,2734
B6-034373,2016/04/22 00:00:00+00,1515,"SUN VALLEY,WESTGATE to LINE DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2735
B6-031854,2016/04/15 00:00:00+00,1530,"N 45,R to VINE",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,2736
B6-035245,2016/04/25 00:00:00+00,748,"S 16,D to E",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2737
B6-034394,2016/04/22 00:00:00+00,1909,PAXTON at FAIRFIELD,NON-INJ,OTHER,1,0,NO,NO,YES,NO,NO,NO,NO,2738
B6-035249,2016/04/25 00:00:00+00,812,"S 10,PARK AV to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2739
B6-031869,2016/04/15 00:00:00+00,1608,"S 84,LANCASHIRE DR to SANDALWOOD",INJURY,RIGHT ANGLE,2,1,NO,YES,NO,NO,NO,YES,NO,2740
B6-031871,2016/04/15 00:00:00+00,1605,"N 63,BALDWIN to MADISON",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2741
B6-035250,2016/04/25 00:00:00+00,9999,"N 26,VINE to W",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2742
B6-034418,2016/04/22 00:00:00+00,2020,"BLUEBERRY,DEAD END to WILDBRIAR",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2743
B6-031879,2016/04/15 00:00:00+00,1624,"N 14,ELBA to SUPERIOR",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,2744
B6-034425,2016/04/22 00:00:00+00,2043,"CORNHUSKER,N 84 to CITY LIMITS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2745
B6-035261,2016/04/25 00:00:00+00,857,N 44 at CORNHUSKER,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2746
B6-034451,2016/04/22 00:00:00+00,9999,S 66 at TAYLOR PARK,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2747
B6-035281,2016/04/25 00:00:00+00,1007,"O,13 to 14",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,2748
B6-031888,2016/04/15 00:00:00+00,1655,"HOLDREGE,N 57 to N 58",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2749
B6-031896,2016/04/15 00:00:00+00,1710,"S 56,NEBR HWY to SHADY CREEK",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,2750
B6-035295,2016/04/25 00:00:00+00,1049,NEBR HWY at PINE LAKE,INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,2751
B6-034512,2016/04/23 00:00:00+00,48,"L,S 24 to S 25",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,2752
B6-031904,2016/04/15 00:00:00+00,1727,"K,S 17 to S 18",INJURY,REAR END,3,3,NO,NO,NO,NO,NO,NO,NO,2753
B6-034586,2016/04/23 00:00:00+00,655,"S 27,ALPHA to CAPITOL PKWY",NON-INJ H&R,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,2754
B6-035296,2016/04/25 00:00:00+00,1045,"S 48,BANCROFT to CALVERT",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2755
B6-035308,2016/04/25 00:00:00+00,1148,"CHERRYWOOD,O to SYCAMORE",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,2756
B6-034588,2016/04/23 00:00:00+00,700,S 33 at A,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,2757
B6-031905,2016/04/15 00:00:00+00,1735,N 70 at FRANCIS,NON-INJ,RIGHT ANGLE,0,0,NO,NO,NO,NO,NO,NO,NO,2758
B6-034589,2016/04/23 00:00:00+00,704,3250 O at JIFFY LUBE,INJURY,,1,1,YES,NO,NO,NO,NO,NO,NO,2759
B6-035311,2016/04/25 00:00:00+00,1155,"CORNHUSKER,N 31 to N 33",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,2760
B6-031909,2016/04/15 00:00:00+00,1735,"N COTNER,VINE to X",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2761
B6-034590,2016/04/23 00:00:00+00,701,"SUPERIOR,N 33 to N 40",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,2762
B6-035315,2016/04/25 00:00:00+00,1157,"NEBR HWY,S 27 to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2763
B6-031916,2016/04/15 00:00:00+00,1800,"N 10,CHARLESTON to Y",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2764
B6-034601,2016/04/23 00:00:00+00,840,"W O,HOMESTEAD EXP to W 27",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2765
B6-035319,2016/04/25 00:00:00+00,1215,"N 10,CHARLESTON to Y",INJURY,TURNING,1,1,NO,YES,NO,NO,NO,NO,NO,2766
B6-031917,2016/04/15 00:00:00+00,1755,"N 49,BALDWIN to HUNTINGTON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,YES,2767
B6-034620,2016/04/23 00:00:00+00,1056,"N 56,DEWEESE to HOLDREGE",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,2768
B6-035320,2016/04/25 00:00:00+00,1220,2600 S 48 at MCDONALDS,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,2769
B6-031946,2016/04/15 00:00:00+00,1929,"S 27,C to CAPITOL PKWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2770
B6-034645,2016/04/23 00:00:00+00,1210,"CORNHUSKER,N 19 to N 20",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2771
B6-035325,2016/04/25 00:00:00+00,1237,"N 84,COLLEGE PARK RD to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2772
B6-031949,2016/04/15 00:00:00+00,1937,"N 33,O to P",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,2773
B6-034648,2016/04/23 00:00:00+00,1228,N 14 at SUPERIOR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,2774
B6-035331,2016/04/25 00:00:00+00,1230,"VINE,N 27 to N 28",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,2775
B6-031983,2016/04/15 00:00:00+00,2122,"O,10 to 11",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,2776
B6-034683,2016/04/23 00:00:00+00,1439,"N 48,BALDWIN to HUNTINGTON",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,2777
B6-035333,2016/04/25 00:00:00+00,1248,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,2778
B6-032011,2016/04/15 00:00:00+00,1850,"8700 ANDERMATT D,PARKING LOT to WALMART",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,2779
B6-034691,2016/04/23 00:00:00+00,1457,"W VAN DORN,FOLSOM CONNECTOR to HOMESTEAD EXP",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,NO,NO,2780
B6-035373,2016/04/25 00:00:00+00,1434,"S 27,H to RANDOLPH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,2781
B6-032074,2016/04/16 00:00:00+00,118,"TIMBER RIDGE,W GARFIELD to TIMBER RIDGE CR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,2782
B6-034700,2016/04/23 00:00:00+00,1520,1940 CORNHUSKER at PARKING LOT,INJURY,,1,1,YES,NO,NO,NO,NO,NO,NO,2783
B6-035390,2016/04/25 00:00:00+00,1510,"ST PAUL,N 47 to N 48",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2784
B6-032076,2016/04/16 00:00:00+00,9999,"WILSHIRE,LABREA to SANTA MONICA",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,2785
B6-034702,2016/04/23 00:00:00+00,1510,"COLFAX,N 63 to N 64",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2786
B6-035402,2016/04/25 00:00:00+00,9999,"S 18,J to K",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,2787
B6-032197,2016/04/16 00:00:00+00,1043,"N 25,O to P",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,2788
