OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageFinish,GarageCars,GarageArea,SalePrice
7,2005,2005,4.0,4.0,856.0,1166,1166,2,4.0,5,0.0,3.0,2.0,400.0,190000.0
6,1969,1969,3.0,4.0,1054.0,1054,1054,1,3.0,6,0.0,1.0,2.0,460.0,151000.0
6,1999,1999,3.0,4.0,841.0,892,1675,2,3.0,7,3.0,3.0,2.0,502.0,181000.0
5,1956,1956,3.0,3.0,1050.0,1050,1050,1,3.0,5,0.0,1.0,1.0,338.0,128900.0
4,1957,1989,3.0,3.0,1104.0,1104,1788,1,3.0,8,3.0,1.0,1.0,304.0,161500.0
6,1919,1950,3.0,3.0,764.0,1060,1824,1,3.0,8,4.0,1.0,2.0,520.0,180500.0
6,1998,1999,4.0,4.0,1405.0,1337,1337,2,4.0,5,0.0,3.0,2.0,511.0,181000.0
7,1999,1999,4.0,4.0,691.0,713,1452,2,4.0,6,0.0,1.0,2.0,506.0,183900.0
7,1910,1950,2.0,3.0,925.0,964,1889,1,3.0,9,4.0,1.0,1.0,308.0,122000.0
9,2008,2009,5.0,5.0,2002.0,2018,2018,2,5.0,10,4.0,3.0,3.0,746.0,378500.0
8,1935,1997,3.0,3.0,728.0,1968,3447,3,4.0,11,4.0,1.0,3.0,1014.0,381000.0
5,1958,1958,3.0,3.0,874.0,874,1524,1,3.0,7,0.0,1.0,1.0,315.0,144000.0
7,1979,1979,4.0,4.0,1332.0,1332,1524,0,4.0,4,3.0,3.0,2.0,586.0,260000.0
6,1968,1968,3.0,3.0,1489.0,1489,1489,2,4.0,7,4.0,2.0,2.0,462.0,185750.0
5,1965,1965,3.0,3.0,935.0,935,935,1,3.0,5,0.0,1.0,1.0,288.0,137000.0
6,1959,2006,3.0,3.0,1019.0,1357,1357,1,5.0,5,4.0,2.0,1.0,312.0,177000.0
5,1910,2003,3.0,3.0,661.0,661,1250,2,3.0,8,4.0,1.0,2.0,552.0,139000.0
5,1948,1950,3.0,3.0,928.0,928,1920,2,3.0,10,0.0,1.0,2.0,400.0,137000.0
6,1972,1972,3.0,3.0,723.0,735,1395,1,3.0,6,3.0,1.0,2.0,497.0,162000.0
6,1967,1976,3.0,4.0,1680.0,1724,1724,1,3.0,7,4.0,2.0,2.0,480.0,197900.0
8,2002,2002,4.0,4.0,1128.0,1128,2031,2,4.0,7,4.0,2.0,2.0,577.0,237000.0
4,1920,1950,3.0,3.0,698.0,698,1128,1,3.0,6,0.0,2.0,2.0,528.0,68400.0
7,2002,2002,4.0,4.0,1573.0,1573,1573,2,4.0,6,0.0,2.0,2.0,544.0,227000.0
7,1990,1990,3.0,4.0,1309.0,1339,1339,2,3.0,6,3.0,3.0,2.0,484.0,180000.0
5,1977,2008,3.0,4.0,1040.0,1040,1040,2,4.0,5,0.0,1.0,2.0,484.0,150500.0
6,1971,1971,3.0,3.0,912.0,912,1824,2,3.0,8,0.0,0.0,0.0,0.0,139000.0
6,1919,1990,3.0,3.0,804.0,1699,2447,2,4.0,10,4.0,1.0,1.0,336.0,169000.0
6,1939,1950,3.0,3.0,780.0,825,1412,1,3.0,6,4.0,1.0,1.0,280.0,132500.0
6,1963,1963,3.0,3.0,1328.0,1328,1328,1,3.0,6,4.0,1.0,2.0,528.0,143000.0
5,1964,1964,3.0,3.0,1624.0,1582,1582,2,3.0,7,0.0,1.0,2.0,390.0,190000.0
8,2000,2000,4.0,4.0,1501.0,1659,1659,2,5.0,5,5.0,3.0,2.0,499.0,278000.0
8,2006,2006,4.0,4.0,1085.0,1120,1970,2,5.0,8,4.0,3.0,3.0,753.0,281000.0
5,1964,1964,3.0,3.0,1152.0,1152,1152,1,3.0,6,4.0,2.0,2.0,484.0,180500.0
5,1972,1972,3.0,3.0,630.0,630,1302,2,3.0,6,0.0,1.0,1.0,264.0,119500.0
5,1892,1965,3.0,3.0,994.0,1378,2372,2,3.0,11,0.0,2.0,1.0,432.0,107500.0
7,1976,1976,3.0,4.0,832.0,832,1664,2,3.0,8,3.0,2.0,2.0,528.0,162900.0
5,1955,1990,3.0,3.0,864.0,864,864,1,3.0,5,0.0,1.0,2.0,572.0,115000.0
5,1968,1968,3.0,3.0,1052.0,1052,1052,1,3.0,5,0.0,2.0,1.0,288.0,138500.0
5,1963,1963,3.0,3.0,1120.0,1128,1128,2,3.0,6,0.0,2.0,2.0,525.0,155000.0
6,2005,2006,3.0,4.0,547.0,1072,1072,2,3.0,5,0.0,3.0,2.0,525.0,140000.0
10,2008,2008,5.0,5.0,6110.0,4692,5642,2,5.0,12,4.0,3.0,2.0,1418.0,160000.0
5,1959,1994,3.0,3.0,1246.0,1246,1246,1,4.0,6,0.0,2.0,1.0,305.0,154000.0
7,1999,1999,4.0,4.0,978.0,1005,1983,2,4.0,9,3.0,3.0,2.0,490.0,225000.0
6,1942,1950,3.0,3.0,771.0,753,1494,1,4.0,7,4.0,1.0,1.0,213.0,177500.0
8,1994,1994,4.0,4.0,1165.0,1203,2526,2,4.0,8,3.0,2.0,3.0,844.0,290000.0
7,2005,2005,4.0,4.0,1616.0,1616,1616,2,4.0,7,0.0,2.0,3.0,834.0,232000.0
7,2004,2004,4.0,4.0,976.0,976,1708,2,4.0,7,0.0,1.0,2.0,380.0,130000.0
9,2006,2007,4.0,5.0,1652.0,1652,1652,2,5.0,6,5.0,3.0,2.0,840.0,325000.0
7,2005,2006,4.0,4.0,1368.0,1368,1368,2,4.0,6,4.0,2.0,2.0,474.0,202500.0
5,1994,1995,3.0,4.0,990.0,990,990,1,3.0,5,0.0,1.0,2.0,480.0,138000.0
5,1948,2005,3.0,3.0,924.0,1122,1122,1,4.0,6,0.0,1.0,2.0,528.0,147000.0
6,1991,1991,3.0,4.0,1278.0,1294,1294,2,4.0,6,0.0,2.0,2.0,496.0,179200.0
7,1959,2002,4.0,4.0,1902.0,1902,1902,2,5.0,7,3.0,3.0,2.0,567.0,335000.0
7,2005,2007,4.0,4.0,1274.0,1274,1274,2,4.0,6,0.0,2.0,2.0,508.0,203000.0
8,1990,1990,4.0,5.0,1453.0,1453,2810,2,4.0,9,5.0,2.0,2.0,750.0,302000.0
9,1999,1999,4.0,4.0,1393.0,1422,2599,2,4.0,10,3.0,3.0,3.0,779.0,333168.0
4,1954,1954,3.0,3.0,948.0,948,948,1,3.0,5,3.0,1.0,1.0,280.0,119000.0
6,1969,1969,3.0,2.0,952.0,1092,2112,2,3.0,9,4.0,1.0,2.0,576.0,206900.0
8,2008,2008,4.0,5.0,1622.0,1630,1630,2,5.0,8,4.0,2.0,3.0,860.0,295493.0
7,2006,2007,4.0,5.0,1352.0,1352,1352,2,4.0,5,4.0,2.0,2.0,466.0,208900.0
8,2001,2002,4.0,4.0,1753.0,1787,1787,2,4.0,7,3.0,2.0,3.0,748.0,275000.0
4,1954,1954,3.0,3.0,864.0,948,948,1,3.0,5,0.0,1.0,1.0,248.0,111000.0
6,1957,1957,3.0,3.0,1478.0,1478,1478,1,3.0,6,4.0,2.0,2.0,442.0,156500.0
3,1949,1950,3.0,0.0,0.0,720,720,1,3.0,4,0.0,1.0,1.0,287.0,72500.0
7,1992,1992,4.0,4.0,750.0,1061,1923,2,4.0,8,3.0,2.0,2.0,564.0,190000.0
4,1940,1950,2.0,3.0,420.0,708,708,1,2.0,5,0.0,0.0,0.0,0.0,82500.0
8,2006,2007,4.0,5.0,1795.0,1795,1795,2,4.0,7,4.0,2.0,3.0,895.0,147000.0
4,1922,1950,3.0,3.0,796.0,796,796,1,3.0,5,0.0,0.0,0.0,0.0,55000.0
3,1931,2006,3.0,3.0,544.0,774,774,1,4.0,6,0.0,0.0,0.0,0.0,79000.0
5,1982,2008,4.0,3.0,816.0,816,816,1,4.0,5,5.0,1.0,1.0,264.0,130500.0
6,1920,1950,4.0,4.0,1510.0,1584,2792,2,3.0,8,3.0,1.0,2.0,520.0,256000.0
7,1998,1998,3.0,4.0,935.0,955,1632,2,3.0,8,3.0,3.0,2.0,462.0,176500.0
8,2006,2006,4.0,4.0,1588.0,1588,1588,2,4.0,7,4.0,2.0,3.0,825.0,227000.0
5,1976,1976,3.0,3.0,911.0,954,954,1,3.0,6,0.0,1.0,2.0,576.0,132500.0
4,1938,1958,3.0,3.0,816.0,816,816,1,3.0,3,4.0,1.0,1.0,288.0,100000.0
5,1938,1995,3.0,3.0,803.0,803,1360,1,4.0,6,0.0,1.0,1.0,297.0,125500.0
5,1970,1970,3.0,3.0,765.0,765,1365,1,3.0,7,0.0,1.0,2.0,440.0,125000.0
6,1977,1977,3.0,4.0,1350.0,1334,1334,2,3.0,6,3.0,2.0,2.0,630.0,167900.0
5,1973,1973,3.0,3.0,1656.0,1656,1656,2,3.0,8,0.0,1.0,2.0,506.0,135000.0
4,1941,1950,3.0,3.0,693.0,693,693,1,2.0,4,0.0,0.0,0.0,0.0,52500.0
7,2002,2002,4.0,4.0,916.0,920,1861,2,4.0,8,0.0,2.0,2.0,492.0,200000.0
5,1972,1972,3.0,3.0,864.0,864,864,1,3.0,5,0.0,2.0,1.0,288.0,128500.0
4,1971,1971,3.0,3.0,858.0,872,872,1,3.0,5,0.0,1.0,4.0,480.0,123000.0
6,2003,2004,3.0,4.0,1114.0,1114,1114,1,4.0,6,0.0,1.0,2.0,576.0,155000.0
8,2002,2002,4.0,4.0,1284.0,1284,2169,2,4.0,7,4.0,2.0,2.0,647.0,228500.0
6,1928,1950,3.0,3.0,896.0,1172,1913,1,3.0,9,3.0,1.0,2.0,342.0,177000.0
7,2006,2006,4.0,4.0,728.0,728,1456,2,4.0,8,3.0,3.0,2.0,440.0,155835.0
4,1920,1950,3.0,3.0,960.0,960,960,1,2.0,5,0.0,1.0,1.0,308.0,108500.0
7,1968,2003,3.0,3.0,1568.0,2156,2156,2,3.0,9,4.0,2.0,2.0,508.0,262500.0
8,2006,2007,4.0,5.0,1732.0,1776,1776,2,4.0,7,4.0,3.0,3.0,712.0,283463.0
7,1998,1998,4.0,4.0,1482.0,1494,1494,2,4.0,5,2.0,2.0,2.0,514.0,215000.0
8,1872,1987,3.0,3.0,684.0,938,2358,2,3.0,8,0.0,0.0,0.0,0.0,122000.0
5,1969,1969,3.0,3.0,1248.0,1338,2634,2,3.0,12,0.0,1.0,4.0,968.0,200000.0
6,1962,1962,3.0,3.0,858.0,858,1716,1,3.0,8,4.0,3.0,2.0,490.0,171000.0
6,1937,2000,4.0,3.0,698.0,786,1176,1,3.0,4,0.0,1.0,2.0,624.0,134900.0
8,1995,1996,4.0,4.0,2033.0,2053,3238,2,4.0,9,5.0,3.0,3.0,666.0,410000.0
7,2000,2000,4.0,4.0,992.0,992,1865,2,4.0,7,3.0,2.0,3.0,839.0,235000.0
7,1968,1992,3.0,3.0,570.0,1222,1920,3,4.0,8,3.0,2.0,2.0,487.0,170000.0
5,1966,1966,3.0,3.0,864.0,892,892,1,3.0,5,0.0,2.0,1.0,264.0,110000.0
5,1971,2008,3.0,3.0,1078.0,1078,1078,1,3.0,6,2.0,3.0,2.0,500.0,149900.0
6,2000,2000,4.0,4.0,756.0,769,1573,2,4.0,5,0.0,1.0,2.0,440.0,177500.0
9,2004,2005,4.0,5.0,1980.0,1980,1980,2,5.0,8,4.0,3.0,3.0,770.0,315000.0
5,1921,1998,3.0,3.0,612.0,990,2601,3,3.0,8,0.0,2.0,2.0,621.0,189000.0
7,2005,2005,4.0,5.0,1530.0,1530,1530,2,4.0,7,4.0,3.0,2.0,430.0,260000.0
4,1920,2007,3.0,3.0,715.0,1281,1738,2,3.0,7,4.0,1.0,1.0,368.0,104900.0
6,2006,2007,3.0,4.0,616.0,616,1412,2,4.0,6,4.0,3.0,2.0,432.0,156932.0
7,2005,2005,4.0,4.0,600.0,520,1200,2,4.0,4,0.0,2.0,2.0,480.0,144152.0
7,2000,2000,4.0,4.0,814.0,814,1674,2,4.0,7,0.0,2.0,2.0,663.0,216000.0
7,1999,1999,4.0,4.0,873.0,882,1790,2,4.0,7,0.0,2.0,2.0,588.0,193000.0
5,1977,1977,3.0,3.0,757.0,925,1475,2,3.0,6,3.0,2.0,1.0,336.0,127000.0
6,2003,2004,4.0,4.0,848.0,848,848,1,4.0,4,0.0,3.0,2.0,420.0,144000.0
8,2003,2003,4.0,4.0,1657.0,1668,1668,2,4.0,8,3.0,3.0,2.0,502.0,232000.0
4,1920,1950,2.0,3.0,840.0,840,1374,1,3.0,6,0.0,3.0,1.0,338.0,105000.0
6,1955,1996,3.0,3.0,992.0,1661,1661,1,4.0,8,3.0,2.0,1.0,377.0,165500.0
7,1998,1998,3.0,4.0,1108.0,1108,2097,2,4.0,8,3.0,2.0,2.0,583.0,274300.0
10,2001,2002,5.0,5.0,2633.0,2633,2633,2,5.0,8,4.0,2.0,3.0,804.0,466500.0
7,2005,2005,4.0,4.0,1026.0,1026,1958,2,4.0,9,4.0,3.0,3.0,936.0,250000.0
8,2007,2007,4.0,4.0,1571.0,1571,1571,2,4.0,7,4.0,3.0,3.0,722.0,239000.0
6,1930,1950,3.0,4.0,768.0,790,790,1,3.0,4,0.0,1.0,1.0,160.0,91000.0
5,1941,1960,3.0,3.0,984.0,984,1604,2,3.0,6,0.0,1.0,2.0,660.0,117000.0
6,1973,1973,3.0,3.0,483.0,483,987,1,3.0,5,0.0,1.0,1.0,264.0,83000.0
5,2006,2007,3.0,4.0,384.0,754,1394,2,4.0,7,0.0,3.0,2.0,400.0,167500.0
3,1914,1950,3.0,3.0,864.0,864,864,1,3.0,5,0.0,1.0,1.0,200.0,58500.0
6,1970,1970,3.0,3.0,1205.0,2117,2117,2,3.0,7,4.0,3.0,2.0,550.0,237500.0
7,1920,1950,3.0,2.0,596.0,998,1762,1,4.0,8,0.0,1.0,2.0,576.0,157000.0
5,1918,2007,3.0,3.0,816.0,1416,1416,2,4.0,7,0.0,1.0,2.0,576.0,112000.0
6,1939,1950,3.0,3.0,560.0,698,1258,1,3.0,6,0.0,1.0,1.0,280.0,105000.0
4,1922,2007,3.0,3.0,796.0,796,1154,1,4.0,7,0.0,1.0,1.0,240.0,125500.0
7,1978,1978,3.0,4.0,1392.0,1392,2784,3,4.0,12,3.0,2.0,2.0,564.0,250000.0
6,1916,1950,3.0,3.0,714.0,1664,2526,2,4.0,10,4.0,1.0,1.0,216.0,136000.0
9,2006,2007,5.0,5.0,1746.0,1746,1746,2,5.0,7,4.0,3.0,3.0,758.0,377500.0
6,1941,1950,3.0,3.0,735.0,869,1218,1,3.0,6,4.0,1.0,2.0,440.0,131000.0
7,2000,2000,4.0,4.0,1525.0,1525,1525,2,4.0,6,0.0,2.0,2.0,541.0,235000.0
5,1967,1967,3.0,3.0,1584.0,1584,1584,2,3.0,8,0.0,1.0,3.0,792.0,124000.0
5,1967,1967,3.0,3.0,864.0,900,900,1,3.0,6,1.0,2.0,1.0,288.0,123000.0
6,1905,2000,3.0,2.0,482.0,1221,1912,2,3.0,7,3.0,1.0,2.0,672.0,163000.0
7,2006,2006,4.0,4.0,1356.0,1500,1500,2,4.0,6,4.0,3.0,3.0,648.0,246578.0
8,2005,2006,4.0,4.0,1094.0,1133,2482,2,4.0,9,4.0,3.0,3.0,642.0,281213.0
5,1948,1950,3.0,3.0,747.0,1687,1687,1,3.0,7,3.0,1.0,2.0,572.0,160000.0
5,1920,2004,3.0,3.0,939.0,939,1513,1,3.0,8,0.0,1.0,1.0,180.0,137500.0
5,1950,1982,3.0,3.0,1208.0,1136,1904,1,3.0,7,0.0,1.0,1.0,240.0,138000.0
6,1925,1990,3.0,3.0,976.0,1160,1608,2,4.0,7,4.0,1.0,1.0,216.0,137450.0
6,1929,1950,3.0,3.0,862.0,950,1158,1,3.0,5,4.0,2.0,1.0,208.0,120000.0
6,2004,2004,3.0,3.0,839.0,864,1593,2,3.0,8,3.0,3.0,2.0,398.0,193000.0
7,2006,2006,4.0,4.0,1286.0,1294,1294,2,4.0,6,4.0,2.0,2.0,662.0,193879.0
8,2007,2007,4.0,4.0,1485.0,1464,1464,2,4.0,6,0.0,1.0,3.0,754.0,282922.0
3,1915,1950,3.0,3.0,672.0,694,1214,1,3.0,6,0.0,1.0,3.0,936.0,105000.0
8,2004,2005,4.0,5.0,1594.0,1646,1646,2,4.0,5,4.0,3.0,2.0,482.0,275000.0
5,1972,2007,3.0,4.0,768.0,768,768,1,3.0,5,0.0,1.0,2.0,396.0,133000.0
5,1985,1985,3.0,3.0,833.0,833,833,1,3.0,5,0.0,0.0,0.0,0.0,112000.0
4,1910,1950,3.0,2.0,622.0,741,1363,1,3.0,6,0.0,1.0,2.0,528.0,125500.0
7,1986,1991,3.0,4.0,791.0,1236,2093,2,3.0,7,3.0,3.0,2.0,542.0,215000.0
7,2001,2001,4.0,4.0,944.0,944,1840,2,4.0,6,0.0,2.0,2.0,622.0,230000.0
6,1950,2005,3.0,3.0,856.0,1112,1668,1,3.0,6,0.0,1.0,1.0,271.0,140000.0
4,1949,1950,3.0,0.0,0.0,1040,1040,2,3.0,6,0.0,1.0,2.0,420.0,90000.0
8,2005,2006,4.0,4.0,1844.0,1844,1844,2,4.0,7,4.0,3.0,2.0,620.0,257000.0
6,1923,2000,3.0,3.0,833.0,1053,1848,1,4.0,8,4.0,1.0,2.0,370.0,207000.0
7,2007,2007,4.0,4.0,1386.0,1569,1569,2,4.0,7,3.0,2.0,3.0,660.0,175900.0
4,1885,1950,3.0,3.0,777.0,1246,2290,2,3.0,11,0.0,1.0,2.0,560.0,122500.0
8,1998,1998,4.0,4.0,1284.0,1310,2450,2,4.0,7,3.0,3.0,3.0,1069.0,340000.0
5,1963,1963,3.0,3.0,1144.0,1144,1144,1,3.0,6,0.0,1.0,1.0,336.0,124000.0
6,1969,1969,4.0,3.0,1844.0,1844,1844,2,4.0,7,3.0,2.0,2.0,540.0,223000.0
6,1968,1968,3.0,3.0,708.0,708,1416,2,3.0,7,3.0,2.0,2.0,776.0,179900.0
6,1977,1977,3.0,4.0,1069.0,1069,1069,2,3.0,4,2.0,2.0,2.0,440.0,127500.0
6,2003,2003,4.0,4.0,848.0,848,848,1,4.0,3,0.0,3.0,2.0,420.0,136500.0
6,1966,1966,4.0,4.0,697.0,1575,2201,2,4.0,8,4.0,1.0,2.0,432.0,274970.0
5,1958,1983,3.0,3.0,1024.0,1344,1344,1,3.0,6,3.0,1.0,1.0,484.0,144000.0
6,1959,1959,4.0,3.0,1252.0,1252,1252,1,4.0,7,0.0,1.0,2.0,528.0,142000.0
7,1994,1994,4.0,4.0,1223.0,1223,2127,2,4.0,5,3.0,2.0,2.0,525.0,271000.0
5,1945,1950,3.0,3.0,913.0,1048,1558,1,3.0,6,3.0,1.0,1.0,288.0,140000.0
5,1940,1992,3.0,3.0,788.0,804,804,1,4.0,4,4.0,1.0,1.0,240.0,119000.0
6,1981,1981,4.0,4.0,1440.0,1440,1440,2,4.0,7,3.0,3.0,2.0,467.0,182900.0
5,2005,2005,4.0,4.0,732.0,734,1838,2,3.0,7,4.0,3.0,2.0,372.0,192140.0
6,1976,1976,3.0,4.0,958.0,958,958,2,3.0,5,0.0,2.0,2.0,440.0,143750.0
4,1927,2007,3.0,3.0,656.0,968,968,2,3.0,5,0.0,1.0,1.0,216.0,64500.0
6,2000,2000,3.0,4.0,936.0,962,1792,2,3.0,8,3.0,3.0,2.0,451.0,186500.0
5,1977,1977,3.0,3.0,1126.0,1126,1126,2,3.0,5,4.0,2.0,2.0,484.0,160000.0
6,1962,2005,4.0,3.0,1319.0,1537,1537,1,4.0,7,4.0,2.0,2.0,462.0,174000.0
4,1971,1971,3.0,3.0,864.0,864,864,1,3.0,5,0.0,1.0,2.0,528.0,120500.0
8,2008,2008,5.0,5.0,1932.0,1932,1932,2,5.0,7,4.0,3.0,3.0,774.0,394617.0
6,1957,1996,3.0,3.0,912.0,1236,1236,1,3.0,6,0.0,1.0,2.0,923.0,149700.0
7,1979,1979,3.0,3.0,539.0,1040,1725,2,3.0,6,3.0,2.0,2.0,550.0,197000.0
6,1922,1994,3.0,5.0,588.0,1423,2555,2,3.0,11,4.0,3.0,2.0,672.0,191000.0
6,2004,2004,4.0,4.0,848.0,848,848,1,4.0,3,3.0,2.0,2.0,420.0,149300.0
10,2008,2008,5.0,5.0,1017.0,1026,2007,2,5.0,10,5.0,3.0,3.0,812.0,310000.0
6,1916,1950,3.0,3.0,952.0,952,952,1,2.0,4,4.0,1.0,1.0,192.0,121000.0
7,2004,2004,4.0,4.0,1422.0,1422,1422,2,4.0,7,0.0,2.0,2.0,626.0,179600.0
6,1966,1966,3.0,3.0,814.0,913,913,1,3.0,6,0.0,1.0,1.0,240.0,129000.0
5,1962,1962,3.0,3.0,1188.0,1188,1188,1,3.0,6,0.0,1.0,1.0,312.0,157900.0
8,1995,1996,4.0,4.0,1220.0,1220,2090,2,4.0,8,3.0,2.0,2.0,556.0,240000.0
4,1910,2000,3.0,2.0,560.0,796,1346,1,3.0,6,0.0,1.0,1.0,384.0,112000.0
5,1970,1970,3.0,4.0,630.0,630,630,1,5.0,3,0.0,0.0,0.0,0.0,92000.0
5,1974,1974,3.0,4.0,896.0,896,1792,2,3.0,8,0.0,0.0,0.0,0.0,136000.0
8,2008,2009,4.0,4.0,1573.0,1578,1578,2,5.0,7,4.0,3.0,3.0,840.0,287090.0
5,2005,2005,3.0,4.0,547.0,1072,1072,1,3.0,5,0.0,3.0,2.0,525.0,145000.0
5,2006,2006,3.0,4.0,1140.0,1140,1140,1,3.0,6,0.0,0.0,0.0,0.0,84500.0
7,2004,2005,4.0,4.0,1221.0,1221,1221,2,4.0,6,0.0,2.0,2.0,400.0,185000.0
6,1999,2000,3.0,4.0,953.0,953,1647,2,3.0,7,3.0,2.0,2.0,460.0,175000.0
6,1978,1988,3.0,4.0,1542.0,2073,2073,2,3.0,7,3.0,1.0,2.0,500.0,210000.0
7,1941,2006,5.0,3.0,1152.0,1188,2340,2,4.0,9,4.0,2.0,1.0,252.0,266500.0
5,1950,1996,3.0,3.0,1078.0,1078,1078,1,4.0,5,0.0,1.0,1.0,240.0,142125.0
5,1965,1965,4.0,3.0,1256.0,1256,1256,1,3.0,6,0.0,3.0,1.0,276.0,147500.0
